0,1,2
我，机器人,0.855806226,140
故事的故事,0.846380187,140
卢旺达饭店,0.84342635,140
战争之王,0.839978687,140
大话西游之大圣娶亲,0.836019418,140
触不可及(美版),0.835544346,140
太空救援,0.832024,140
村戏,0.831666467,140
信笺故事,0.829339825,140
帝一之国,0.829041377,140
肌肤,0.828222211,140
傲慢与偏见,0.828156563,140
三个老枪手,0.826732405,140
六欲天,0.825902854,140
证人,0.824778738,140
亲爱的房客,0.820587571,140
明日的我与昨日的你约会,0.818166456,140
然后我们跳了舞,0.816702287,140
茶馆,0.816589939,140
香肠派对,0.816178581,140
一江春水向东流,0.815649981,140
入殓师,0.813900705,140
奎迪,0.813095759,140
阿甘正传,0.809542348,140
肥龙过江,0.808392885,140
妇女参政论者,0.805217554,140
日日是好日,0.801584698,140
末日崩塌,0.801583396,140
小森林,0.801508608,140
芬妮的旅程,0.801115859,140
龙珠超：布罗利,0.800976266,140
老妇人,0.799973818,140
天际行者,0.799006852,140
啊，荒野 后篇,0.798579229,140
野马分鬃,0.795783926,140
怪物之子,0.795261373,140
回到未来,0.794684067,140
追凶十九年,0.792911393,140
笑傲江湖2：东方不败,0.788693142,140
我能说,0.787076087,140
与神同行2：因与缘,0.785761243,140
小委托人,0.785761243,140
摩登时代,0.783609018,140
听说,0.783393974,140
极盗者,0.783335301,140
蓝宇,0.781461189,140
看不见的女人,0.780815025,140
上帝之国,0.778755059,140
崖上的波妞,0.77713819,140
以女儿之名,0.774692264,140
忠爱无言,0.772357147,140
东邪西毒：终极版,0.767048597,140
我是山姆,0.766709082,140
甲方乙方,0.765894065,140
反贪风暴4,0.765303046,140
怪兽电力公司,0.764757145,140
黑客帝国2：重装上阵,0.763397231,140
契克,0.762600849,140
鹿鼎记2：神龙教,0.759091086,140
野马,0.753355429,140
红辣椒,0.748892017,140
地球上的星星,0.747910639,140
小黄人大眼萌,0.746427504,140
魂断蓝桥,0.74565606,140
哈利·波特与密室,0.745592991,140
鼠胆英雄,0.744905867,140
海底总动员,0.735150387,140
太阳之子,0.734719515,140
银魂,0.73369573,140
哪吒闹海,0.728504243,140
没有过不去的年,0.71899997,140
大饿,0.717430355,140
我是传奇,0.715840413,140
危机13小时,0.713141018,140
诺丁山,0.707559459,140
幽灵公主,0.707099599,140
罗马假日,0.699210628,140
你的婚礼,0.686594447,140
Hello！树先生,0.682716738,140
勇敢的心,0.680907227,140
巴比龙,0.679965201,140
胭脂扣,0.67604125,140
他是龙,0.670077791,140
致所有我曾爱过的男孩,0.668279769,140
朝颜,0.666495868,140
九三年夏天,0.666216082,140
电锯惊魂2,0.663971833,140
有熊谷守一在的地方,0.662249371,140
老手,0.654643921,140
加勒比海盗,0.654073505,140
酒神小姐,0.647828053,140
狗眼看人心,0.645035381,140
精灵旅社2,0.642410292,140
学区房72小时,0.641822729,140
加勒比海盗3：世界的尽头,0.639609564,140
西葫芦的生活,0.637417268,140
一个父亲的寻子之路,0.631607353,140
回魂夜,0.62474843,140
浪矢解忧杂货店,0.621444364,140
我们的世界,0.617318689,140
一袋弹子,0.614792249,140
黑衣人,0.612264741,140
约翰之子,0.611851147,140
朝花夕誓,0.60640063,140
全职高手之巅峰荣耀,0.60640063,140
米纳里,0.604887801,140
小戏骨：放开那三国,0.603906597,140
她房间里的云,0.603627607,140
杀戮都市：O,0.599744355,140
新秩序,0.597610546,140
85年盛夏,0.597610546,140
神探,0.597574827,140
哆啦A梦：伴我同行,0.595808844,140
金发男子,0.593877716,140
少女佳禾,0.593769219,140
何塞,0.592617522,140
妈妈和七天的时间,0.592617522,140
误杀瞒天记,0.591958659,140
魔女宅急便,0.58145041,140
恐龙当家,0.580946498,140
现在去见你,0.580245075,140
男与女,0.580061381,140
南巫,0.578476085,140
官方机密,0.577672953,140
熊出没·狂野大陆,0.577483002,140
公牛历险记,0.576962491,140
五尺天涯,0.575323189,140
会计刺客,0.574640684,140
企鹅公路,0.572430675,140
寻汉计,0.570646775,140
巴霍巴利王2：终结,0.568910895,140
白雪公主和七个小矮人,0.56427842,140
指环王3：王者无敌,0.561270043,140
末日逃生,0.560443136,140
我的一级兄弟,0.553831671,140
捍卫者,0.553831671,140
忠犬八公物语,0.552533428,140
啊，荒野 前篇,0.551593488,140
育蝇奇谭,0.551537932,140
世纪大劫案,0.54888622,140
小鞋子,0.547216271,140
大话西游之月光宝盒,0.544955271,140
赛车总动员3：极速挑战,0.544473226,140
行骗天下JP：浪漫篇,0.542518397,140
邻居,0.541334293,140
欢乐时光,0.538006245,140
我的野蛮女友,0.535541604,140
西伯利亚,0.53544533,140
玩具总动员2,0.534271813,140
叫我第一名,0.534013298,140
从邪恶中拯救我,0.533674049,140
冰川时代,0.533539859,140
荒岛余生,0.532618455,140
同步,0.52820732,140
决胜时刻,0.527706523,140
碟仙,0.525057944,140
加勒比海盗2：聚魂棺,0.524685127,140
可可西里,0.522159914,140
怪兽大学,0.518418092,140
燃情岁月,0.510871568,140
怪胎,0.510119826,140
哆啦A梦：大雄的月球探险记,0.508026407,140
金矿,0.493628071,140
情人,0.487812965,140
犯罪都市,0.467576933,140
妈妈咪鸭,0.464293582,140
2020去死,0.463049679,140
如晴天，似雨天,0.463049679,140
阿薇尔与虚构世界,0.463049679,140
作家的谎言：笔忠诱罪,0.462036127,140
萤火之森,0.46150091,140
一生有你2019,0.46150091,140
行走距离,0.461340006,140
西游记之再世妖王,0.459082968,140
幻爱,0.455205089,140
冰峰暴,0.455205089,140
福尔摩斯小姐：失踪的侯爵,0.45276995,140
红猪,0.449456664,140
幸运电梯,0.444195003,140
征途,0.444195003,140
无名战士,0.443915217,140
老爸102岁,0.437958076,140
音乐家,0.437958076,140
驭风男孩,0.437958076,140
精灵王座,0.437958076,140
砍人快乐,0.434322001,140
秦明·生死语者,0.43182301,140
德黑兰禁忌,0.431099153,140
火影忍者剧场版：博人传,0.428292079,140
汉南夏日,0.425467269,140
亲爱的她,0.424118362,140
汉尼拔,0.422734516,140
终结者,0.420728987,140
新星,0.420474245,140
咿嘞呜！,0.420474245,140
潘多拉,0.420316574,140
炙热,0.420109427,140
我不是王毛,0.41827796,140
裂流,0.414517103,140
永恒美人,0.414517103,140
最佳导演,0.411724431,140
发财日记,0.411724431,140
你是凶手,0.411724431,140
天书奇谭,0.411503707,140
国产凌凌漆,0.410162477,140
秘密花园,0.410162477,140
逗爱熊仁镇,0.405917113,140
情诗,0.400375666,140
龙门相,0.400375666,140
飞奔去月球,0.398122389,140
海底总动员2：多莉去哪儿,0.397853055,140
女教师,0.396668454,140
你看起来好像很好吃,0.395662918,140
完美普通家庭,0.39540826,140
让他走,0.393875782,140
无手的少女,0.392044315,140
完美陌生人(西班牙版),0.391885461,140
爱与怪物,0.391885461,140
灵魂摆渡·黄泉,0.391885461,140
我去哪儿？,0.391457839,140
雨中曲,0.390121555,140
狼行者,0.390121555,140
冰川时代3,0.389550282,140
大地,0.387559601,140
宝贝老板,0.384247074,140
晨曦将至,0.376569875,140
柏林亚历山大广场,0.375309681,140
后天,0.375197872,140
澄沙之味,0.374738408,140
我们的父辈,0.372440958,140
名侦探柯南：引爆摩天楼,0.372364868,140
白云之下,0.368444489,140
灿烂人生,0.367011331,140
血战摩苏尔,0.363233874,140
人造怪物,0.363233874,140
徐福,0.363157784,140
赌神,0.362784967,140
黄飞鸿,0.361105232,140
昆虫总动员2——来自远方的后援军,0.359355995,140
我们永不言弃,0.359355995,140
所有死者,0.358645632,140
迈阿密的一夜,0.357461032,140
无邪,0.355629565,140
航海王之黄金城,0.349118012,140
致命弯道,0.341509786,140
替身,0.341114169,140
触礁,0.338236068,140
拯救大兵瑞恩,0.332934135,140
穿越时空的少女,0.332443251,140
魔女,0.330890542,140
感化院,0.330497261,140
假如爱有天意,0.315257837,140
停尸房收藏,0.314313384,140
工作细胞：细胞大作战,0.246985741,140
在乎你,0.246985741,140
领袖水准,0.246985741,140
哆啦A梦：大雄的新恐龙,0.246985741,140
蝙蝠侠：龙之魂,0.240748814,140
利兹与青鸟,0.240748814,140
内在美,0.240748814,140
我们的故事,0.240748814,140
书店,0.240748814,140
青年警察,0.240748814,140
告别前的30分钟,0.240748814,140
丧钟：骑士与龙 大电影,0.240748814,140
小公女,0.240748814,140
逃跑,0.222300865,140
僵尸新娘,0.220072732,140
狼少年,0.217307841,140
溺水小刀,0.217307841,140
我身体里的那个家伙,0.217307841,140
马卡卢索往事,0.217307841,140
蛛丝马迹,0.217307841,140
登月荒言,0.217307841,140
捕鲸男孩,0.217307841,140
云端之上,0.214515169,140
回到过去拥抱你,0.214515169,140
一百零八,0.214515169,140
一切如你,0.214515169,140
八子,0.214515169,140
阴声,0.212097226,140
血腥地狱,0.212097226,140
艾达，怎么了？,0.212097226,140
无罪谋杀：科林尼案,0.212097226,140
迷盲,0.212097226,140
灵魂暴风雪,0.212097226,140
租来的朋友,0.212097226,140
名侦探柯南：贝克街的亡灵,0.212021136,140
查理和巧克力工厂,0.212021136,140
发掘,0.212021136,140
冰川时代5：星际碰撞,0.212021136,140
最幸福的季节,0.212021136,140
美国诉比莉·哈乐黛,0.212021136,140
巴霍巴利王：开端,0.212021136,140
白牙,0.212021136,140
美人皮,0.212021136,140
命运理发师,0.212021136,140
珍布,0.212021136,140
未怀孕,0.212021136,140
萤火虫之墓,0.208219347,140
穷途鼠的奶酪梦,0.208219347,140
让他们说吧,0.208219347,140
刻在你心底的名字,0.208219347,140
女鬼桥,0.208219347,140
死因无可疑,0.208219347,140
凶宅怪谈,0.208219347,140
马拉萨尼亚32号鬼宅,0.208219347,140
魔发奇缘,0.203166404,140
黑道与家族,0.203166404,140
天堂的张望,0.203166404,140
反击,0.203166404,140
明天会好的,0.197209262,140
歌声缘何慢半拍,0.197209262,140
平静,0.197209262,140
破浪而出,0.197209262,140
未见莲华,0.197209262,140
最爽的一天,0.180545214,140
危机,0.180545214,140
金属之声,0.179360613,140
黑执事：豪华客船篇,0.179360613,140
亚特兰蒂斯,0.179360613,140
罪之声,0.179360613,140
八月处子,0.179360613,140
犹大与黑弥赛亚,0.179360613,140
许愿神龙,0.179360613,140
追杀胖老爹,0.179360613,140
一条狗的使命2,0.179360613,140
圣人莫德,0.179360613,140
为你取名的那一天,0.179360613,140
陨落,0.178100419,140
开始,0.178100419,140
删除历史,0.178100419,140
毕业舞会,0.178100419,140
元首偷走了粉兔子,0.178100419,140
夏夜骑士,0.178100419,140
夜曲,0.178100419,140
我想藏起来,0.178100419,140
北京女子图鉴之助理女王,0.178100419,140
干燥的风,0.178100419,140
管道,0.178100419,140
学徒,0.177529146,140
黑鹰坠落,0.169757399,140
半条棉被,0.169757399,140
乡下人的悲歌,0.163176736,140
鬼灭之刃 剧场版 无限列车篇,0.163176736,140
如影随心,0.161946209,140
哆啦A梦：伴我同行2,0.161946209,140
房间里的成年人,0.161946209,140
前奏,0.161946209,140
回声,0.161946209,140
名侦探柯南：通向天国的倒计时,0.160343732,140
一呼一吸,0.160135649,140
特斯拉,0.160135649,140
在西伯利亚森林中,0.160135649,140
信使,0.154914105,140
云上情歌,0.151136648,140
海吉拉,0.151136648,140
双鱼陨石,0.151136648,140
奇奇怪怪：整容液,0.151136648,140
兴安岭猎人传说,0.151136648,140
沿路而下,0.151136648,140
打开心世界,0.151136648,140
毒贩大妈,0.151136648,140
极乐,0.151136648,140
悲喜交加,0.151136648,140
三振集团英语托业班,0.151136648,140
命运之夜——天之杯Ⅱ：迷失之蝶,0.151136648,140
红鳉鱼,0.151136648,140
担保,0.151136648,140
喋血战士,0.151136648,140
传奇的诞生,0.151136648,140
法医宋慈,0.151136648,140
狐妖小红娘剧场版：下沙,0.151136648,140
夏日往事,0.151136648,140
狂鼠列车,0.151136648,140
较量2,0.151136648,140
卡斯特纳与小星期二,0.151136648,140
热血狂花,0.151136648,140
十八个礼物,0.151136648,140
哦！文姬,0.151136648,140
北京女子图鉴之整容大师,0.151136648,140
婆罗多,0.151136648,140
狐妖小红娘剧场版：千颜,0.151136648,140
狐妖小红娘剧场版：月红篇,0.151136648,140
狐妖小红娘剧场版：王权富贵,0.151136648,140
王者,0.15076383,140
零度以下,0.15076383,140
她,1.551711633,141
重庆森林,1.173049198,141
小偷家族,1.117954404,141
大佛普拉斯,1.096913761,141
活着,1.046942221,141
朗读者,1.043791793,141
摔跤吧！爸爸,1.015916596,141
闪光少女,1.004692692,141
爱乐之城,1.000901121,141
饮食男女,0.993100601,141
岁月神偷,0.990950083,141
末路狂花,0.983309537,141
情书,0.97752107,141
敦刻尔克,0.975493646,141
社交网络,0.97201871,141
春光乍泄,0.963874665,141
三傻大闹宝莱坞,0.957892714,141
三块广告牌,0.957140418,141
听说,0.955383662,141
老炮儿,0.952646076,141
爱在日落黄昏时,0.946019857,141
泰坦尼克号,0.936935033,141
花样年华,0.932243814,141
燃烧,0.927606893,141
狩猎,0.925691022,141
相爱相亲,0.924443876,141
血观音,0.921299835,141
阳光普照,0.918345646,141
八佰,0.914470653,141
无名之辈,0.913919831,141
消失的爱人,0.912974574,141
熔炉,0.907524789,141
疯狂动物城,0.901082572,141
寻梦环游记,0.895722591,141
告白,0.893740947,141
阿黛尔的生活,0.889066805,141
倩女幽魂,0.884528629,141
大红灯笼高高挂,0.883212852,141
贫民窟的百万富翁,0.882029897,141
一代宗师,0.88024539,141
烈日灼心,0.878549103,141
怦然心动,0.876857214,141
金陵十三钗,0.870605181,141
黑天鹅,0.868836753,141
蓝色大门,0.849085317,141
狗十三,0.846044959,141
心灵奇旅,0.844736702,141
何以为家,0.843990017,141
海上钢琴师,0.842515916,141
入殓师,0.83821422,141
一秒钟,0.837034459,141
龙猫,0.835519161,141
头号玩家,0.834652099,141
甜蜜蜜,0.829640675,141
春娇救志明,0.829618304,141
一次别离,0.818740026,141
冰雪奇缘,0.817563463,141
气球,0.816472813,141
卡罗尔,0.814296925,141
当幸福来敲门,0.813465195,141
这个杀手不太冷,0.81245739,141
大象席地而坐,0.811713954,141
傲慢与偏见,0.811405038,141
海街日记,0.808523528,141
波西米亚狂想曲,0.808431631,141
82年生的金智英,0.804552092,141
时空恋旅人,0.79951345,141
奇迹男孩,0.797931652,141
降临,0.796822128,141
爱在黎明破晓前,0.796053059,141
喜宴,0.787936768,141
老男孩,0.787608879,141
霸王别姬,0.779153033,141
触不可及,0.779050593,141
阿凡达,0.77733319,141
阿甘正传,0.775920819,141
千与千寻,0.772587685,141
萨利机长,0.764949638,141
剪刀手爱德华,0.763403373,141
东邪西毒,0.759423121,141
看不见的客人,0.754617067,141
芳华,0.753178624,141
山河故人,0.752414192,141
死亡诗社,0.752200421,141
火锅英雄,0.747250113,141
谁先爱上他的,0.74600357,141
一念无明,0.745293518,141
小姐,0.739820765,141
万物理论,0.733974036,141
无双,0.732195566,141
无人知晓,0.731427207,141
致命ID,0.730849426,141
利刃出鞘,0.730762537,141
苏州河,0.720655621,141
初恋这件小事,0.719240465,141
摄影机不要停！,0.717961152,141
辩护人,0.705944549,141
美丽人生,0.703627176,141
釜山行,0.702827178,141
误杀,0.702825444,141
万箭穿心,0.696645769,141
头脑特工队,0.695328572,141
冈仁波齐,0.694445908,141
红高粱,0.690771272,141
魅影缝匠,0.690450502,141
胭脂扣,0.688970586,141
百鸟朝凤,0.688314299,141
飞越疯人院,0.686929388,141
闻香识女人,0.682723588,141
你的名字。,0.68194896,141
狮子王,0.679599533,141
网络谜踪,0.679442006,141
亲爱的,0.675610209,141
我和我的家乡,0.674700673,141
无间道,0.67377383,141
小森林 夏秋篇,0.673379508,141
低俗小说,0.671950973,141
深夜食堂,0.671709399,141
肖申克的救赎,0.671679358,141
禁闭岛,0.667016727,141
赎罪,0.664109736,141
驴得水,0.662925327,141
罗曼蒂克消亡史,0.66176881,141
忠犬八公的故事,0.658878313,141
疯狂原始人,0.656789934,141
疯狂的石头,0.650547689,141
天才枪手,0.648829726,141
婚姻故事,0.648471456,141
海边的曼彻斯特,0.647912228,141
午夜巴黎,0.645781144,141
爱在午夜降临前,0.643617367,141
新世界,0.641965843,141
十二怒汉,0.637416255,141
我和我的祖国,0.636308519,141
穿普拉达的女王,0.636272224,141
廊桥遗梦,0.63568501,141
天堂电影院,0.633729685,141
一出好戏,0.632622431,141
聚焦,0.631188008,141
杀人回忆,0.629332505,141
我的野蛮女友,0.628771854,141
荒蛮故事,0.627803181,141
蝙蝠侠：黑暗骑士,0.627257399,141
唐伯虎点秋香,0.627038001,141
盗梦空间,0.624807516,141
无耻混蛋,0.623300301,141
信条,0.62319732,141
乔乔的异想世界,0.622315531,141
天空之城,0.617813052,141
辛德勒的名单,0.616706229,141
那些年，我们一起追的女孩,0.615424792,141
至爱梵高·星空之谜,0.612316844,141
我的少女时代,0.610941629,141
神奇动物在哪里,0.609817206,141
嘉年华,0.602914746,141
钢的琴,0.601445891,141
云图,0.601309107,141
唐人街探案2,0.600572331,141
新龙门客栈,0.60049729,141
完美陌生人,0.597799844,141
男与女,0.597352101,141
布达佩斯大饭店,0.591856172,141
火星救援,0.587809653,141
无人区,0.587101543,141
飞屋环游记,0.582642797,141
惊魂记,0.582525739,141
西西里的美丽传说,0.582201531,141
送你一朵小红花,0.582047618,141
超脱,0.581435469,141
窃听风暴,0.578159623,141
千年女优,0.575491796,141
源代码,0.573318888,141
爆裂鼓手,0.570251628,141
白蛇：缘起,0.56984136,141
本杰明·巴顿奇事,0.569825032,141
将来的事,0.568176269,141
鹿鼎记,0.566586486,141
唐人街探案,0.566181173,141
心灵捕手,0.565201877,141
素媛,0.562421998,141
佛罗里达乐园,0.560854451,141
萤火虫之墓,0.560567353,141
玛丽和马克思,0.559191886,141
无依之地,0.557524446,141
大护法,0.55685232,141
蓝宇,0.552828858,141
大闹天宫,0.550518362,141
被光抓走的人,0.550365181,141
第十一回,0.549674436,141
送我上青云,0.548217908,141
明日边缘,0.547221205,141
至暗时刻,0.547186304,141
飞驰人生,0.546360712,141
夏洛特烦恼,0.541523502,141
垫底辣妹,0.54136386,141
滚蛋吧！肿瘤君,0.539372267,141
罗马假日,0.536807721,141
你好，李焕英,0.534557198,141
美国丽人,0.531368518,141
大鱼,0.529677911,141
喜剧之王,0.529335068,141
浪潮,0.529163748,141
拆弹专家2,0.525862209,141
找到你,0.525432267,141
冷战,0.523684631,141
血战钢锯岭,0.523157729,141
机器人总动员,0.521902814,141
雨人,0.517938371,141
成为简·奥斯汀,0.517010447,141
此房是我造,0.516397865,141
东京教父,0.516100162,141
动物世界,0.515874964,141
年轻气盛,0.511526635,141
女孩,0.511526635,141
理查德·朱维尔的哀歌,0.500069816,141
沉默的羔羊,0.498877255,141
房间,0.49867206,141
假如爱有天意,0.498365356,141
大空头,0.497510377,141
唐人街探案3,0.496885485,141
攀登者,0.496830096,141
功夫熊猫,0.496699459,141
孤味,0.496371943,141
天使爱美丽,0.496253581,141
超能陆战队,0.495970202,141
风声,0.494654275,141
功夫,0.492845262,141
巴斯特·斯克鲁格斯的歌谣,0.49273033,141
不成问题的问题,0.491391257,141
蝴蝶效应,0.486265423,141
寻龙诀,0.484681773,141
过春天,0.483986022,141
莫娣,0.482970565,141
七月与安生,0.482929157,141
半个喜剧,0.482131631,141
忠犬八公物语,0.48201551,141
恐怖直播,0.481625253,141
七宗罪,0.481567042,141
马戏之王,0.480669807,141
第六感,0.480121415,141
E.T. 外星人,0.477777309,141
湄公河行动,0.4759582,141
夺冠,0.473616756,141
帕特森,0.472684408,141
银河补习班,0.472138626,141
撞死了一只羊,0.472138626,141
暴雪将至,0.470956426,141
情人,0.470584247,141
Hello！树先生,0.466509462,141
我的姐姐,0.466405161,141
楚门的世界,0.462003498,141
无问西东,0.460379082,141
乱世佳人,0.458574628,141
幸运是我,0.455937961,141
猩球崛起,0.455535393,141
独自在夜晚的海边,0.454954083,141
魂断蓝桥,0.454523067,141
秘密花园,0.454489375,141
牯岭街少年杀人事件,0.454386723,141
哈尔的移动城堡,0.453980091,141
每分钟120击,0.453881314,141
老师·好,0.453664287,141
你的婚礼,0.453291056,141
上帝之城,0.452204739,141
同学麦娜丝,0.449879537,141
秒速5厘米,0.447569913,141
暴裂无声,0.447340559,141
为奴十二年,0.445777803,141
卡萨布兰卡,0.445463293,141
纵横四海,0.444113835,141
荒野猎人,0.443905586,141
实习生,0.442461589,141
战狼2,0.439344303,141
波斯语课,0.439163451,141
和莎莫的500天,0.438875103,141
真爱至上,0.438271459,141
再次出发之纽约遇见你,0.436766899,141
教父2,0.434957935,141
华盛顿邮报,0.433289609,141
黑水,0.431864826,141
菊次郎的夏天,0.431292735,141
方形,0.431076089,141
小丑回魂,0.430037259,141
无敌破坏王,0.429861173,141
只有芸知道,0.429336919,141
解救吾先生,0.428637172,141
丹麦女孩,0.428569505,141
大师,0.428264149,141
天空之眼,0.427704921,141
心迷宫,0.426000946,141
甲方乙方,0.42310486,141
放牛班的春天,0.421988747,141
教父,0.421473954,141
变脸,0.419601894,141
龙虾,0.416915744,141
X战警：天启,0.416730853,141
契克,0.415872005,141
蒂凡尼的早餐,0.415741135,141
国王的演讲,0.414729193,141
绣春刀II：修罗战场,0.413866319,141
碟中谍4,0.412174459,141
极速车王,0.409461055,141
缉魂,0.409444728,141
幸福终点站,0.407073581,141
欢乐好声音,0.403002479,141
碟中谍6：全面瓦解,0.403002479,141
怒,0.401213962,141
刺杀小说家,0.40032617,141
燃情岁月,0.399311187,141
东邪西毒：终极版,0.398624338,141
致命魔术,0.395735553,141
僵尸新娘,0.39520379,141
异形：契约,0.392139053,141
灾难艺术家,0.39064246,141
爱尔兰人,0.389569691,141
困在时间里的父亲,0.387974023,141
女人的碎片,0.387974023,141
寒战2,0.385034564,141
边境杀手,0.38429965,141
霍比特人1：意外之旅,0.383767413,141
爱你，西蒙,0.38294023,141
崖上的波妞,0.38172329,141
师父,0.380066057,141
孤儿怨,0.379698015,141
指环王3：王者无敌,0.378828551,141
绿洲,0.378124316,141
宠儿,0.378018122,141
第九区,0.376811947,141
赴汤蹈火,0.376253036,141
湮灭,0.375938388,141
勇敢的心,0.375508207,141
金刚狼3：殊死一战,0.37476944,141
家有喜事,0.373513819,141
嫌疑人X的献身,0.373060523,141
一点就到家,0.372652359,141
风平浪静,0.370634027,141
啊，荒野 后篇,0.369556528,141
啊，荒野 前篇,0.369556528,141
欢乐时光,0.369556528,141
教父3,0.369379388,141
猫鼠游戏,0.369181216,141
射雕英雄传之东成西就,0.369181216,141
家族之苦,0.369010746,141
蚁人,0.364794261,141
百万美元宝贝,0.364451928,141
荒岛余生,0.362906622,141
家族之苦3,0.361377869,141
被解救的姜戈,0.360936446,141
搏击俱乐部,0.359890644,141
亲爱的新年好,0.358696031,141
老无所依,0.358242081,141
骡子,0.352810081,141
扫毒2天地对决,0.352810081,141
野梨树,0.352810081,141
毒液：致命守护者,0.350180808,141
红海行动,0.350037593,141
目击者之追凶,0.350037593,141
生存家族,0.350037593,141
阳台上,0.348964824,141
红鳉鱼,0.348964824,141
两只老虎,0.348964824,141
记忆大师,0.347980946,141
澄沙之味,0.345160877,141
家族之苦2,0.345013494,141
黑客帝国,0.344616195,141
鬼子来了,0.344044535,141
疯狂的赛车,0.34293486,141
调音师,0.342396258,141
初恋这首情歌,0.341092354,141
速度与激情7,0.340721127,141
控方证人,0.340460382,141
指环王2：双塔奇兵,0.340371578,141
一个叫欧维的男人决定去死,0.33985786,141
沐浴之王,0.336817259,141
浪矢解忧杂货店,0.335829469,141
7号房的礼物,0.335672896,141
起风了,0.334974536,141
海蒂和爷爷,0.332406067,141
亚当,0.331850409,141
可可西里,0.331525417,141
你看起来好像很好吃,0.331459697,141
复仇者联盟3：无限战争,0.331234499,141
玩具总动员4,0.331234499,141
谍影重重5,0.331234499,141
使徒行者2：谍影行动,0.331129279,141
刻在你心底的名字,0.329144894,141
我爱你,0.328584303,141
死侍,0.327389242,141
中国机长,0.32706716,141
幽灵公主,0.32528427,141
魔女宅急便,0.323495474,141
千钧一发,0.321804554,141
银河护卫队,0.321074342,141
疯狂的外星人,0.316001384,141
吉祥如意,0.316001384,141
我是布莱克,0.316001384,141
红辣椒,0.315242705,141
复仇者联盟4：终局之战,0.315017507,141
神偷奶爸,0.3149042,141
小王子,0.313944737,141
金福南杀人事件始末,0.313432915,141
霍比特人3：五军之战,0.313398955,141
一个明星的诞生,0.312326185,141
我能说,0.31117225,141
王者,0.31117225,141
爱宠大机密,0.308958729,141
最佳出价,0.308931708,141
我想结束这一切,0.308919277,141
我是山姆,0.306159221,141
速度与激情5,0.30551597,141
深夜食堂2,0.305161573,141
寻汉计,0.304528238,141
南山的部长们,0.303316108,141
英雄本色,0.302342116,141
哈利·波特与混血王子,0.30175549,141
十二公民,0.30175549,141
美女与野兽,0.300147532,141
有话好好说,0.299593033,141
X战警：第一战,0.299442627,141
撞车,0.299407726,141
人工智能,0.298812758,141
食神,0.298436105,141
叔·叔,0.298290648,141
擦一擦你那满腹经纶的道貌岸然,0.298290648,141
人生密密缝,0.29719829,141
海滩的一天,0.296987241,141
风之谷,0.296335204,141
银河护卫队2,0.296029342,141
诺丁山,0.295659973,141
奇异博士,0.294425803,141
美国队长2,0.294425803,141
王牌保镖,0.294425803,141
军舰岛,0.294425803,141
鹿鼎记2：神龙教,0.294094021,141
大卫·戈尔的一生,0.293414716,141
囧妈,0.293353033,141
日光之下,0.2932456,141
怪兽电力公司,0.293068443,141
倩女幽魂2：人间道,0.292873839,141
有熊谷守一在的地方,0.292855488,141
消失的情人节,0.29217283,141
希望,0.29217283,141
驯龙高手,0.29069341,141
铤而走险,0.289400343,141
月球,0.289045132,141
美国往事,0.289042455,141
花椒之味,0.288327573,141
复仇者联盟,0.288280019,141
这个男人来自地球,0.287689733,141
达拉斯买家俱乐部,0.287409361,141
九品芝麻官,0.286567441,141
米花之味,0.28457653,141
哈利·波特与死亡圣器(下),0.284528177,141
伦敦一家人,0.284041905,141
疯狂的麦克斯4：狂暴之路,0.283241962,141
小岛惊魂,0.282996954,141
我的个神啊,0.282782337,141
哭声,0.281868997,141
杀死比尔,0.280970833,141
佩小姐的奇幻城堡,0.279655476,141
唐顿庄园,0.279170229,141
晴雅集,0.276180008,141
恐怖游轮,0.27282814,141
加勒比海盗,0.271209588,141
咖啡公社,0.270038021,141
天下无贼,0.269924713,141
神秘巨星,0.267286768,141
指环王1：护戒使者,0.263979243,141
哈利·波特与密室,0.263979243,141
盗梦特攻队,0.263656161,141
碟中谍5：神秘国度,0.263065903,141
勇往直前,0.262037609,141
杰出公民,0.262037609,141
犬之岛,0.262037609,141
侏罗纪世界,0.261666381,141
X战警：逆转未来,0.261666381,141
蝴蝶梦,0.261167303,141
城市之光,0.261167303,141
决战中途岛,0.260430651,141
别告诉她,0.257130906,141
虎口脱险,0.256046792,141
漫长的告别,0.254232873,141
黄飞鸿,0.253322327,141
电锯惊魂,0.249074674,141
叶问4：完结篇,0.246909713,141
羞羞的铁拳,0.246909713,141
大坏狐狸的故事,0.246909713,141
过昭关,0.246909713,141
一江春水向东流,0.246909713,141
黑客帝国2：重装上阵,0.246392276,141
九三年夏天,0.245836944,141
村戏,0.245836944,141
王牌特工：特工学院,0.245264318,141
隐藏人物,0.243064456,141
我不是王毛,0.243064456,141
内在美,0.243064456,141
85年盛夏,0.242678857,141
汉尼拔,0.242346542,141
笑傲江湖2：东方不败,0.241172702,141
弱点,0.24088684,141
天书奇谭,0.240850936,141
坏孩子的天空,0.240850936,141
最好的我们,0.240586765,141
小鬼当家,0.239717317,141
穿条纹睡衣的男孩,0.235793402,141
哈利·波特与魔法石,0.234832864,141
疯狂原始人2,0.231983046,141
弗兰兹,0.230692721,141
流浪猫鲍勃,0.230545338,141
Jose与虎与鱼们,0.230545338,141
信笺故事,0.229619951,141
鬼魅浮生,0.229619951,141
守望者,0.229074169,141
怪兽大学,0.229015959,141
